title,type,genres,releaseYear,imdbAverageRating,imdbNumVotes,availableCountries,movie_quality_score,movie_quality_category
Teenosaurus Rex,movie,"Comedy, Drama",2017.0,4.7,545.0,"AT, CH, DE, LI",2.7464154718239424,Low
Until We Fall,movie,"Drama, Mystery",2018.0,4.7,166.0,"DK, FI, NO, SE",2.7464154718239424,Low
Like a Boss,movie,Comedy,2020.0,4.7,15695.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BO, BR, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CV, CZ, DE, DK, DO, DZ, EC, EG, ES, FI, FJ, FR, GF, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KW, LB, LC, LI, LT, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TZ, UA, UG, UY, VE, YE, ZA, ZM, ZW",2.7464154718239424,Low
The Cursed Lesson,movie,"Horror, Mystery, Thriller",2020.0,4.7,232.0,"KR, TH",2.7464154718239424,Low
Tin & Tina,movie,"Horror, Mystery, Thriller",2023.0,4.7,8050.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TD, TH, TN, TR, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW",2.7464154718239424,Low
Naked Truth,movie,Drama,2022.0,4.7,139.0,"ID, MY, PH, SG, TH",2.7464154718239424,Low
7 Things You Don't Know About Men,movie,Comedy,2016.0,4.7,683.0,PL,2.7464154718239424,Low
Flower & Snake 3,movie,Drama,2010.0,4.7,338.0,JP,2.7464154718239424,Low
Jerk à Istanbul,movie,"Adventure, Drama, Thriller",1967.0,4.7,114.0,"BG, CY, CZ, DK, EE, FI, GR, HR, HU, IS, LI, LT, LV, NL, NO, PT, RO, SE, SI, SK",2.7464154718239424,Low
Tiger Team: The Mountain of the 1000 Dragons,movie,"Adventure, Family",2010.0,4.7,152.0,"AT, CH, DE, LI",2.7464154718239424,Low
Villains in the Metropolis,movie,Thriller,2022.0,4.7,8.0,"AE, AG, AL, AO, AT, AU, AZ, BA, BE, BG, BS, BY, CA, CI, CM, CV, CY, EE, ES, FR, GB, GG, GH, GI, ID, IE, IN, IQ, IS, JM, JP, KE, KR, LB, LC, LI, LT, LU, LV, MC, ME, MG, MK, ML, MT, MU, MX, MZ, NE, NG, NL, NO, NZ, PH, PT, RS, SC, SE, SG, SI, SK, SN, TC, TH, TT, TZ, UG, US, ZA, ZM, ZW",2.7464154718239424,Low
Que Pena Tu Vida,movie,"Action, Adventure, Comedy",2016.0,4.7,331.0,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, HN, MX, NI, PA, PE, PY, SV, UY, VE",2.7464154718239424,Low
Ghost House,movie,"Horror, Thriller",2017.0,4.7,4774.0,TH,2.7464154718239424,Low
Beauty and the Bestie,movie,"Action, Comedy, Drama",2015.0,4.7,360.0,PH,2.7464154718239424,Low
Confessions of an Alien Abductee,movie,Documentary,2013.0,4.7,205.0,"AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GB, GR, HR, HU, IE, IS, IT, LI, LT, LU, LV, MT, NL, NO, PL, PT, RO, SE, SI, SK",2.7464154718239424,Low
Capone,movie,"Biography, Crime, Drama",2020.0,4.7,23906.0,"GB, GG, IE, KR, MT",2.7464154718239424,Low
Anka,movie,"Action, Drama",2022.0,4.7,794.0,"AE, AL, BA, BG, BH, CZ, DE, DZ, EE, EG, IQ, JO, KW, LB, LT, LV, LY, MA, ME, MK, OM, PS, QA, RS, SA, SI, SK, TN, TR, YE",2.7464154718239424,Low
Svein and the Rat,movie,Family,2006.0,4.7,194.0,"DE, ES, FR, GB, IT, NL",2.7464154718239424,Low
Age Of Monster,movie,Comedy,2015.0,4.7,223.0,"DE, ES, FR, GB, IS, IT, PT, RO, SK",2.7464154718239424,Low
DJ Cinderella,movie,"Family, Music, Romance",2019.0,4.7,1394.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW",2.7464154718239424,Low
"For Better, for Worse",movie,"Comedy, Romance",2019.0,4.7,310.0,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, HN, MX, NI, PA, PE, PY, SV, UY, VE",2.7464154718239424,Low
Kaal,movie,"Adventure, Horror, Mystery",2005.0,4.7,6173.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW",2.7464154718239424,Low
Babas bilar,movie,"Action, Comedy",2006.0,4.7,893.0,"AT, BE, BG, BM, CH, CY, CZ, DE, EE, ES, FR, GB, GG, GI, GR, HR, HU, IE, IS, IT, LI, LT, LU, LV, MT, NL, PL, PT, RO, SI, SK, TC",2.7464154718239424,Low
Sniper: Rogue Mission,movie,"Action, Thriller",2022.0,4.7,2349.0,"AE, AT, AU, BH, CA, CH, DE, DZ, EG, FJ, FR, GF, HK, ID, IQ, JO, JP, KR, KW, LB, LI, LY, MA, MC, MU, MY, NZ, OM, PF, PH, PS, PT, QA, SA, SG, TH, TN, TW, YE",2.7464154718239424,Low
Sexy Beasts,tv,"Reality-TV, Romance",2021.0,4.7,1346.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW",2.7464154718239424,Low
Hazing,movie,Drama,2015.0,4.7,285.0,"AT, BE, BG, CH, CY, CZ, DE, DK, EE, FR, GB, GR, HR, HU, IE, IS, IT, LT, LU, LV, NL, PL, PT, RO, SE, SI, SK",2.7464154718239424,Low
Invalid,movie,Horror,2015.0,4.7,108.0,"CZ, SK",2.7464154718239424,Low
The Case of the Dead Deadman,movie,"Comedy, Crime",2020.0,4.7,175.0,"AT, BE, BG, CH, CY, DE, DK, EE, ES, FI, FR, GB, GR, HR, HU, IE, IS, IT, LT, LU, LV, NL, NO, PL, PT, RO, SE, SI",2.7464154718239424,Low
Anacondas: The Hunt for the Blood Orchid,movie,"Action, Adventure, Horror",2004.0,4.7,34923.0,"AD, AE, AG, AO, AR, AT, AU, BB, BE, BH, BM, BO, BR, BS, BZ, CH, CI, CL, CM, CO, CR, CU, CV, DE, DK, DO, DZ, EC, EE, EG, FI, FR, GF, GH, GQ, GT, HN, IL, IN, IQ, IS, JM, JO, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MG, ML, MT, MU, MX, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PK, PS, PY, QA, SA, SC, SE, SN, SV, TC, TD, TN, TR, TT, TZ, UG, UY, VE, YE, ZA, ZM, ZW",2.7464154718239424,Low
Milosc jest blisko,movie,"Comedy, Romance",2022.0,4.7,112.0,PL,2.7464154718239424,Low
Real,movie,"Action, Thriller",2017.0,4.7,1787.0,KR,2.7464154718239424,Low
The Man on the Other Side,movie,"Drama, Thriller",2019.0,4.7,310.0,"AT, BE, BG, CH, CY, CZ, DE, DK, EE, ES, FI, FR, GB, GR, HR, HU, IE, IS, IT, LT, LU, LV, NL, NO, PL, PT, RO, SE, SI, SK",2.7464154718239424,Low
Our Love,movie,Drama,2000.0,4.7,15.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BR, BS, BY, BZ, CA, CH, CI, CM, CV, CY, DE, DZ, EE, EG, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, HK, HR, HU, ID, IE, IN, IQ, IS, IT, JM, JO, JP, KE, KW, LB, LC, LI, LT, LU, LV, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NL, NO, NZ, PE, PH, PK, PL, PS, PT, PY, RO, RS, SC, SE, SG, SI, SK, SN, TC, TH, TN, TR, TT, TW, TZ, UG, US, ZA, ZM, ZW",2.7464154718239424,Low
The Stand In,movie,"Comedy, Drama",2020.0,4.7,4184.0,"AG, BO, BR, CL, CO, CR, DO, EC, FR, GF, GT, HK, HN, ID, JM, LC, MX, MY, NL, PA, PE, PH, PY, SG, TC, TH, TW, UY, VE",2.7464154718239424,Low
A Not So Merry Christmas,movie,"Comedy, Fantasy",2022.0,4.7,1117.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CL, CO, CR, CU, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, MT, MU, MX, MY, NE, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PL, PS, PT, PY, QA, RO, RS, SA, SE, SG, SI, SK, SM, SV, TC, TH, TN, TR, TT, TW, TZ, UA, US, UY, VE, YE, ZA",2.7464154718239424,Low
Winter Dream,movie,"Drama, Sport",2022.0,4.7,73.0,"AZ, BY, CZ, GB, HU, MD, PL, RO, SK",2.7464154718239424,Low
Tutti per Uma,movie,"Comedy, Family",2021.0,4.7,104.0,"IT, SM",2.7464154718239424,Low
Lang Tong,movie,Thriller,2014.0,4.7,505.0,OM,2.7464154718239424,Low
The Privilege,movie,"Drama, Horror, Mystery",2022.0,4.7,6198.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW",2.7464154718239424,Low
Brahms: The Boy II,movie,"Drama, Horror, Mystery",2020.0,4.7,21427.0,"SG, TR, TW, US",2.7464154718239424,Low
Rattlesnake,movie,"Drama, Horror, Mystery",2019.0,4.7,9617.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW",2.7464154718239424,Low
Chhota Bheem,tv,"Action, Adventure, Animation",2008.0,4.7,1282.0,"AG, AL, AO, AU, AZ, BA, BB, BM, BS, BY, BZ, CA, CI, CM, CV, FJ, GG, GH, GI, GQ, IN, JM, KE, LC, MC, ME, MG, MK, ML, MU, MZ, NE, NG, NZ, PH, PK, RS, SC, SG, SN, TC, TT, TZ, UG, US, ZA, ZM, ZW",2.7464154718239424,Low
Kampon,movie,"Action, Drama, Horror",2023.0,4.7,159.0,"AD, AE, AG, AL, AO, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BS, BY, BZ, CA, CH, CI, CL, CM, CR, CV, CY, CZ, DE, DK, DZ, EE, EG, ES, FI, FJ, GB, GG, GH, GI, GQ, GR, HK, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MC, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NL, NO, NZ, PE, PF, PH, PK, PL, PS, PT, QA, RO, RS, SC, SE, SG, SI, SK, SM, SN, TC, TH, TN, TR, TT, TW, TZ, UG, US, ZA, ZM, ZW",2.7464154718239424,Low
Haunted,tv,"Horror, Reality-TV",2018.0,4.7,3617.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GG, GH, GI, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW",2.7464154718239424,Low
Umma,movie,"Drama, Horror, Mystery",2022.0,4.7,11069.0,"CA, FJ, HK, ID, JP, MY, PH, SG, TH, TR, TW",2.7464154718239424,Low
Django,tv,"Drama, Western",2022.0,4.7,1698.0,US,2.7464154718239424,Low
Freelancers,movie,"Action, Crime, Drama",2012.0,4.7,10862.0,KR,2.7464154718239424,Low
Eerie,movie,"Horror, Mystery, Thriller",2018.0,4.7,2893.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HN, HR, HU, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW",2.7464154718239424,Low
Mamasapano: Now It Can Be Told,movie,"Action, Drama, War",2022.0,4.7,70.0,"AU, FJ, ID, IN, JP, KR, MY, NZ, PH, PK, SG, TH, TW",2.7464154718239424,Low
Dated and Related,tv,Reality-TV,2022.0,4.7,850.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW",2.7464154718239424,Low
Happiness Ever After,movie,"Drama, Romance",2021.0,4.7,208.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW",2.7464154718239424,Low
Raangi,movie,Action,2022.0,4.7,1356.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW",2.7464154718239424,Low
Deadly Love Poetry,movie,"Horror, Thriller",2022.0,4.7,162.0,"ID, MY, PH, SG, TH",2.7464154718239424,Low
Battle: Freestyle,movie,"Drama, Music, Romance",2022.0,4.7,645.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW",2.7464154718239424,Low
Heart of the Hunter,movie,"Action, Thriller",2024.0,4.7,2038.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TD, TH, TN, TR, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW",2.7464154718239424,Low
Terra Formars,movie,"Action, Horror, Sci-Fi",2016.0,4.7,3474.0,JP,2.7464154718239424,Low
Survive,movie,"Adventure, Drama, Thriller",2022.0,4.7,1680.0,CA,2.7464154718239424,Low
Usury Academy,movie,"Action, Drama",2023.0,4.7,54.0,KR,2.7464154718239424,Low
A Family Affair,tv,"Drama, Romance",2022.0,4.7,37.0,"AU, CY, FJ, IN, KR, NZ, PH, PK, SG",2.7464154718239424,Low
Grand Isle,movie,"Crime, Mystery, Thriller",2019.0,4.7,5936.0,"AG, AR, BB, BM, BO, BR, BS, BZ, CL, CO, CR, CU, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE",2.7464154718239424,Low
Vernacular plan,movie,Comedy,2020.0,4.7,560.0,"AD, AE, AG, AL, AR, AT, AU, AZ, BA, BE, BG, BH, BS, BY, CA, CL, CR, CY, DE, DO, DZ, EE, EG, ES, FI, FR, GB, GF, GI, GR, HK, HR, HU, ID, IN, IQ, IS, IT, JM, JO, JP, KW, LB, LC, LI, LT, LV, LY, MA, MC, ME, MK, MT, MX, NL, NO, NZ, OM, PE, PH, PK, PL, PS, PT, QA, RO, RS, SA, SE, SG, SI, SK, TC, TN, TR, TT, TW, TZ, US, YE",2.7464154718239424,Low
Earwig and the Witch,movie,"Adventure, Animation, Family",2020.0,4.7,6274.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UA, UG, UY, VE, YE, ZA, ZM, ZW",2.7464154718239424,Low
Rue du Bac,movie,"Comedy, Drama",1991.0,4.7,75.0,"GR, HR, HU, IS, IT, LV, PT, SE, SK",2.7464154718239424,Low
Bharat,movie,"Action, Comedy, Drama",2019.0,4.7,32936.0,"AD, AG, AL, AO, AU, AZ, BA, BB, BE, BG, BM, BS, BY, BZ, CA, CH, CI, CM, CV, CY, CZ, DE, DK, EE, FJ, FR, GB, GG, GH, GI, GQ, GT, HR, ID, IE, IN, IS, JM, KE, KW, LC, LI, LT, LU, LV, MC, ME, MG, MK, ML, MT, MU, MY, MZ, NE, NG, NL, NZ, PH, PK, RS, SC, SG, SI, SK, SN, TC, TH, TR, TT, TZ, UG, US, ZA, ZM, ZW",2.7464154718239424,Low
Para Betina Pengikut Iblis: Part 2,movie,"Horror, Thriller",2024.0,4.7,99.0,"AD, AE, AG, AL, AO, AU, AZ, BA, BB, BE, BG, BM, BS, BY, BZ, CA, CH, CI, CL, CM, CV, CY, CZ, DK, DZ, EE, EG, FI, FJ, FR, GB, GG, GH, GI, HR, ID, IE, IL, IN, IS, JM, JO, JP, KE, KR, KW, LC, LI, LT, LU, LV, LY, MC, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NL, NO, NZ, PE, PH, PK, PT, QA, RO, RS, SC, SE, SG, SI, SK, SN, TC, TH, TN, TR, TT, TZ, UG, US, ZA, ZM, ZW",2.7464154718239424,Low
Vendetta,movie,"Action, Drama",2015.0,4.7,4027.0,"AE, AO, BH, CI, CM, EG, GH, GQ, IQ, JO, KE, KW, LB, LY, MZ, NE, NG, OM, QA, SA, SC, SN, TR, TZ, UG, YE, ZA, ZM, ZW",2.7464154718239424,Low
Kountry Wayne: A Woman's Prayer,movie,"Comedy, Documentary",2023.0,4.7,214.0,"AD, AE, AG, AL, AO, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BS, BY, BZ, CA, CH, CI, CL, CM, CV, CY, CZ, DE, DK, DO, EE, EG, FJ, FR, GB, GF, GG, GH, GI, GR, HR, HU, ID, IE, IN, IS, IT, JM, JO, KE, KR, LB, LC, LI, LT, LV, LY, MC, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NL, NO, NZ, PE, PH, PK, PL, PS, PT, QA, RO, RS, SC, SE, SG, SI, SK, SN, TC, TH, TN, TR, TT, TZ, UG, US, VE, ZA, ZM, ZW",2.7464154718239424,Low
Chouchou,movie,Comedy,2003.0,4.7,2483.0,"CY, DK, FI, LI, MT, NO, SE",2.7464154718239424,Low
Anja,movie,"Crime, Drama, Mystery",2020.0,4.7,212.0,"AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GB, GR, HR, HU, IE, IS, IT, LI, LT, LU, LV, MT, NO, PL, PT, RO, SE, SI, SK",2.7464154718239424,Low
The Good Mother,movie,"Crime, Drama, Mystery",2023.0,4.7,2409.0,"AU, FJ, NZ",2.7464154718239424,Low
Katti Batti,movie,"Comedy, Drama, Romance",2015.0,4.7,3320.0,"AE, AT, DK, DZ, EG, HR, IT, JO, KW, MD, PT, QA, RO, SE, TW",2.7464154718239424,Low
